Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:37	07:23:44	07:23:44	07:23:44	07:23:44	07:23:44	07:23:44	07:23:44	07:23:44	07:23:45	07:23:45		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:23:45	07:23:45	07:23:45	07:23:45	07:23:45	07:23:45			07:23:45	07:23:45	07:23:45	07:23:45	07:23:52	07:23:52	07:23:52	07:23:52	07:23:52	07:23:52			07:23:52	07:23:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	07:23:52	07:23:52	07:23:52	07:23:52	07:23:52	07:23:52			07:23:52	07:23:52	07:23:52	07:23:52	07:23:59	07:23:59	07:23:59	07:23:59	07:23:59	07:23:59			07:24:00	07:24:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	07:24:00	07:24:00	07:24:00	07:24:00	07:24:00	07:24:00			07:24:00	07:24:00	07:24:00	07:24:00	07:24:07	07:24:07	07:24:07	07:24:07	07:24:07	07:24:07			07:24:07	07:24:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	07:24:07	07:24:07	07:24:07	07:24:07	07:24:07	07:24:07			07:24:07	07:24:07	07:24:07	07:24:07	07:24:14	07:24:14	07:24:14	07:24:14	07:24:14	07:24:14			07:24:15	07:24:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	07:24:15	07:24:15	07:24:15	07:24:15	07:24:15	07:24:15			07:24:15	07:24:15	07:24:15	07:24:15	07:24:22	07:24:22	07:24:22	07:24:22	07:24:22	07:24:22			07:24:22	07:24:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	07:24:23	07:24:23	07:24:23	07:24:23	07:24:23	07:24:23			07:24:23	07:24:23	07:24:23	07:24:23	07:24:29	07:24:29	07:24:29	07:24:29	07:24:29	07:24:29			07:24:30	07:24:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	07:24:30	07:24:30	07:24:30	07:24:30	07:24:30	07:24:30			07:24:30	07:24:30	07:24:30	07:24:30	07:24:37	07:24:37	07:24:37	07:24:37	07:24:37	07:24:37			07:24:37	07:24:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
18	07:24:37	07:24:37	07:24:37	07:24:37	07:24:38	07:24:38			07:24:38	07:24:38	07:24:38	07:24:38	07:24:44	07:24:44	07:24:44	07:24:44	07:24:44	07:24:44			07:24:45	07:24:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	07:24:45	07:24:45	07:24:45	07:24:45	07:24:45	07:24:45			07:24:45	07:24:45	07:24:45	07:24:45	07:24:52	07:24:52	07:24:52	07:24:52	07:24:52	07:24:52			07:24:52	07:24:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	07:24:52	07:24:52	07:24:52	07:24:52	07:24:52	07:24:52	07:24:52	07:24:53	07:24:53	07:24:53	07:24:53	07:24:53	07:24:59	07:24:59	07:24:59	07:24:59	07:24:59	07:24:59	07:24:59	07:24:59	07:25:00	07:25:00		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
