Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:56:55	05:57:01	05:57:01	05:57:01	05:57:01	05:57:01	05:57:01	05:57:01	05:57:02	05:57:02	05:57:02		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	05:57:02	05:57:02	05:57:02	05:57:02	05:57:02	05:57:02			05:57:02	05:57:02	05:57:02	05:57:02	05:57:09	05:57:09	05:57:09	05:57:09	05:57:09	05:57:09			05:57:09	05:57:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	05:57:09	05:57:09	05:57:09	05:57:09	05:57:09	05:57:09			05:57:09	05:57:09	05:57:09	05:57:09	05:57:16	05:57:16	05:57:16	05:57:16	05:57:16	05:57:16			05:57:16	05:57:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	05:57:16	05:57:16	05:57:16	05:57:16	05:57:16	05:57:16			05:57:16	05:57:16	05:57:16	05:57:16	05:57:23	05:57:23	05:57:23	05:57:23	05:57:23	05:57:23			05:57:23	05:57:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	05:57:23	05:57:23	05:57:23	05:57:23	05:57:23	05:57:23			05:57:23	05:57:23	05:57:23	05:57:23	05:57:30	05:57:30	05:57:30	05:57:30	05:57:30	05:57:30			05:57:30	05:57:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	05:57:31	05:57:31	05:57:31	05:57:31	05:57:31	05:57:31			05:57:31	05:57:31	05:57:31	05:57:31	05:57:37	05:57:37	05:57:37	05:57:37	05:57:37	05:57:37			05:57:37	05:57:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	05:57:38	05:57:38	05:57:38	05:57:38	05:57:38	05:57:38			05:57:38	05:57:38	05:57:38	05:57:38	05:57:44	05:57:44	05:57:44	05:57:44	05:57:44	05:57:44			05:57:44	05:57:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	05:57:45	05:57:45	05:57:45	05:57:45	05:57:45	05:57:45			05:57:45	05:57:45	05:57:45	05:57:45	05:57:51	05:57:51	05:57:51	05:57:51	05:57:51	05:57:51			05:57:51	05:57:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	05:57:52	05:57:52	05:57:52	05:57:52	05:57:52	05:57:52			05:57:52	05:57:52	05:57:52	05:57:52	05:57:58	05:57:58	05:57:58	05:57:58	05:57:58	05:57:58			05:57:59	05:57:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	05:57:59	05:57:59	05:57:59	05:57:59	05:57:59	05:57:59			05:57:59	05:57:59	05:57:59	05:57:59	05:58:05	05:58:05	05:58:05	05:58:05	05:58:05	05:58:05			05:58:06	05:58:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:06	05:58:13	05:58:13	05:58:13	05:58:13	05:58:13	05:58:13	05:58:13	05:58:13	05:58:13	05:58:13		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
