Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:06	06:19:12	06:19:12	06:19:12	06:19:12	06:19:12	06:19:12	06:19:12	06:19:12	06:19:13	06:19:13		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:19:13	06:19:13	06:19:13	06:19:13	06:19:13	06:19:13			06:19:13	06:19:13	06:19:13	06:19:13	06:19:20	06:19:20	06:19:20	06:19:20	06:19:20	06:19:20			06:19:21	06:19:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
12	06:19:21	06:19:21	06:19:21	06:19:21	06:19:21	06:19:21			06:19:21	06:19:21	06:19:21	06:19:21	06:19:28	06:19:28	06:19:28	06:19:28	06:19:28	06:19:28			06:19:28	06:19:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:19:28	06:19:28	06:19:28	06:19:28	06:19:28	06:19:28			06:19:28	06:19:28	06:19:28	06:19:28	06:19:34	06:19:34	06:19:34	06:19:34	06:19:34	06:19:34			06:19:35	06:19:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:19:35	06:19:35	06:19:35	06:19:35	06:19:35	06:19:35			06:19:35	06:19:35	06:19:35	06:19:35	06:19:42	06:19:42	06:19:42	06:19:42	06:19:42	06:19:42			06:19:42	06:19:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	06:19:42	06:19:42	06:19:42	06:19:42	06:19:42	06:19:42			06:19:42	06:19:42	06:19:42	06:19:42	06:19:49	06:19:49	06:19:49	06:19:49	06:19:49	06:19:49			06:19:49	06:19:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:19:49	06:19:49	06:19:49	06:19:49	06:19:49	06:19:49			06:19:49	06:19:49	06:19:49	06:19:49	06:19:56	06:19:56	06:19:56	06:19:56	06:19:56	06:19:56			06:19:56	06:19:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	06:19:56	06:19:56	06:19:56	06:19:56	06:19:56	06:19:56			06:19:56	06:19:56	06:19:56	06:19:56	06:20:03	06:20:03	06:20:03	06:20:03	06:20:03	06:20:03			06:20:03	06:20:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:20:03	06:20:03	06:20:03	06:20:03	06:20:03	06:20:03			06:20:03	06:20:03	06:20:03	06:20:03	06:20:10	06:20:10	06:20:10	06:20:10	06:20:10	06:20:10			06:20:10	06:20:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:20:10	06:20:10	06:20:10	06:20:10	06:20:10	06:20:10			06:20:10	06:20:10	06:20:10	06:20:10	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17			06:20:17	06:20:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:17	06:20:24	06:20:24	06:20:24	06:20:24	06:20:24	06:20:24	06:20:24	06:20:24	06:20:25	06:20:25		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
