Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
11	04:01:28	04:01:28	04:01:28	04:01:28	04:01:28	04:01:28			04:01:28	04:01:28	04:01:28	04:01:28	04:01:40	04:01:40	04:01:40	04:01:40	04:01:40	04:01:40			04:01:41	04:01:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
12	04:01:41	04:01:41	04:01:41	04:01:41	04:01:41	04:01:41			04:01:41	04:01:41	04:01:42	04:01:42	04:01:55	04:01:55	04:01:55	04:01:55	04:01:55	04:01:55			04:01:56	04:01:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
13	04:01:56	04:01:56	04:01:56	04:01:56	04:01:57	04:01:57			04:01:57	04:01:57	04:01:57	04:01:57	04:02:10	04:02:10	04:02:10	04:02:10	04:02:10	04:02:10			04:02:11	04:02:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:01	00:00:14
14	04:02:11	04:02:11	04:02:11	04:02:11	04:02:11	04:02:11			04:02:11	04:02:11	04:02:12	04:02:12	04:02:25	04:02:25	04:02:25	04:02:25	04:02:25	04:02:25			04:02:25	04:02:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:13	00:00:00	00:00:00		00:00:00	00:00:14
15	04:02:25	04:02:25	04:02:25	04:02:25	04:02:26	04:02:26			04:02:26	04:02:26	04:02:26	04:02:26	04:02:37	04:02:37	04:02:37	04:02:37	04:02:37	04:02:37			04:02:38	04:02:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:12
16	04:02:38	04:02:38	04:02:38	04:02:38	04:02:39	04:02:39			04:02:39	04:02:39	04:02:39	04:02:39	04:02:51	04:02:51	04:02:51	04:02:51	04:02:51	04:02:51			04:02:52	04:02:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:01	00:00:13
17	04:02:52	04:02:52	04:02:52	04:02:52	04:02:52	04:02:52			04:02:52	04:02:52	04:02:52	04:02:52	04:03:04	04:03:04	04:03:04	04:03:04	04:03:04	04:03:04			04:03:05	04:03:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
18	04:03:05	04:03:05	04:03:05	04:03:05	04:03:06	04:03:06			04:03:06	04:03:06	04:03:06	04:03:06	04:03:18	04:03:18	04:03:18	04:03:18	04:03:18	04:03:18			04:03:19	04:03:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
19	04:03:19	04:03:19	04:03:19	04:03:19	04:03:19	04:03:19			04:03:19	04:03:19	04:03:19	04:03:19	04:03:31	04:03:31	04:03:31	04:03:31	04:03:31	04:03:31			04:03:32	04:03:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
20	04:03:32	04:03:32	04:03:32	04:03:32	04:03:32	04:03:32	04:03:32	04:03:34	04:03:34	04:03:34	04:03:34	04:03:34	04:03:48	04:03:48	04:03:48	04:03:48	04:03:48	04:03:48	04:03:48	04:03:48	04:03:50	04:03:50		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:14	00:00:00	00:00:00	00:00:00	00:00:01	00:00:17
