Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:27:58	05:28:06	05:28:06	05:28:06	05:28:06	05:28:06	05:28:06	05:28:06	05:28:06	05:28:07	05:28:07		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	05:28:07	05:28:07	05:28:07	05:28:07	05:28:07	05:28:07			05:28:07	05:28:07	05:28:07	05:28:07	05:28:14	05:28:14	05:28:14	05:28:14	05:28:14	05:28:14			05:28:15	05:28:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
12	05:28:15	05:28:15	05:28:15	05:28:15	05:28:15	05:28:15			05:28:15	05:28:15	05:28:15	05:28:15	05:28:22	05:28:22	05:28:22	05:28:22	05:28:22	05:28:22			05:28:23	05:28:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
13	05:28:23	05:28:23	05:28:23	05:28:23	05:28:23	05:28:23			05:28:23	05:28:23	05:28:23	05:28:23	05:28:30	05:28:30	05:28:30	05:28:30	05:28:30	05:28:30			05:28:31	05:28:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	05:28:31	05:28:31	05:28:31	05:28:31	05:28:31	05:28:31			05:28:31	05:28:31	05:28:31	05:28:31	05:28:38	05:28:38	05:28:38	05:28:38	05:28:38	05:28:38			05:28:39	05:28:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	05:28:39	05:28:39	05:28:39	05:28:39	05:28:39	05:28:39			05:28:39	05:28:39	05:28:39	05:28:39	05:28:46	05:28:46	05:28:46	05:28:46	05:28:46	05:28:46			05:28:47	05:28:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
16	05:28:47	05:28:47	05:28:47	05:28:47	05:28:47	05:28:47			05:28:47	05:28:47	05:28:47	05:28:47	05:28:54	05:28:54	05:28:54	05:28:54	05:28:54	05:28:54			05:28:55	05:28:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	05:28:55	05:28:55	05:28:55	05:28:55	05:28:55	05:28:55			05:28:55	05:28:55	05:28:55	05:28:55	05:29:02	05:29:02	05:29:02	05:29:02	05:29:02	05:29:02			05:29:03	05:29:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
18	05:29:03	05:29:03	05:29:03	05:29:03	05:29:03	05:29:03			05:29:03	05:29:03	05:29:03	05:29:03	05:29:10	05:29:10	05:29:10	05:29:10	05:29:10	05:29:10			05:29:10	05:29:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	05:29:11	05:29:11	05:29:11	05:29:11	05:29:11	05:29:11			05:29:11	05:29:11	05:29:11	05:29:11	05:29:18	05:29:18	05:29:18	05:29:18	05:29:18	05:29:18			05:29:18	05:29:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
20	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:19	05:29:26	05:29:26	05:29:26	05:29:26	05:29:26	05:29:26	05:29:26	05:29:26	05:29:27	05:29:27		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
