Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
11	06:38:40	06:38:40	06:38:40	06:38:40	06:38:40	06:38:40			06:38:40	06:38:40	06:38:40	06:38:40	06:38:47	06:38:47	06:38:47	06:38:47	06:38:47	06:38:47			06:38:47	06:38:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	06:38:47	06:38:47	06:38:47	06:38:47	06:38:47	06:38:47			06:38:47	06:38:47	06:38:47	06:38:47	06:38:54	06:38:54	06:38:54	06:38:54	06:38:54	06:38:54			06:38:54	06:38:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:38:54	06:38:54	06:38:54	06:38:54	06:38:54	06:38:54			06:38:54	06:38:54	06:38:54	06:38:54	06:39:01	06:39:01	06:39:01	06:39:01	06:39:01	06:39:01			06:39:01	06:39:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:39:02	06:39:02	06:39:02	06:39:02	06:39:02	06:39:02			06:39:02	06:39:02	06:39:02	06:39:02	06:39:08	06:39:08	06:39:08	06:39:08	06:39:08	06:39:08			06:39:09	06:39:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:39:09	06:39:09	06:39:09	06:39:09	06:39:09	06:39:09			06:39:09	06:39:09	06:39:09	06:39:09	06:39:15	06:39:15	06:39:15	06:39:15	06:39:15	06:39:15			06:39:16	06:39:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	06:39:16	06:39:16	06:39:16	06:39:16	06:39:16	06:39:16			06:39:16	06:39:16	06:39:16	06:39:16	06:39:22	06:39:22	06:39:22	06:39:22	06:39:22	06:39:22			06:39:23	06:39:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	06:39:23	06:39:23	06:39:23	06:39:23	06:39:23	06:39:23			06:39:23	06:39:23	06:39:23	06:39:23	06:39:29	06:39:29	06:39:29	06:39:29	06:39:29	06:39:29			06:39:30	06:39:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:39:30	06:39:30	06:39:30	06:39:30	06:39:30	06:39:30			06:39:30	06:39:30	06:39:30	06:39:30	06:39:37	06:39:37	06:39:37	06:39:37	06:39:37	06:39:37			06:39:37	06:39:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	06:39:37	06:39:37	06:39:37	06:39:37	06:39:37	06:39:37			06:39:37	06:39:37	06:39:37	06:39:37	06:39:44	06:39:44	06:39:44	06:39:44	06:39:44	06:39:44			06:39:44	06:39:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:39:44	06:39:44	06:39:44	06:39:44	06:39:44	06:39:44	06:39:44	06:39:45	06:39:45	06:39:45	06:39:45	06:39:45	06:39:51	06:39:51	06:39:51	06:39:51	06:39:51	06:39:51	06:39:51	06:39:51	06:39:52	06:39:52		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
