Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:32:55	06:32:55	06:32:55	06:32:55	06:32:55	06:32:55	06:32:55	06:32:56	06:32:56	06:32:56	06:32:56	06:32:56	06:33:02	06:33:02	06:33:02	06:33:02	06:33:02	06:33:02	06:33:02	06:33:02	06:33:03	06:33:03		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:33:03	06:33:03	06:33:03	06:33:03	06:33:03	06:33:03			06:33:03	06:33:03	06:33:03	06:33:03	06:33:09	06:33:09	06:33:09	06:33:09	06:33:09	06:33:09			06:33:10	06:33:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	06:33:10	06:33:10	06:33:10	06:33:10	06:33:10	06:33:10			06:33:10	06:33:10	06:33:10	06:33:10	06:33:17	06:33:17	06:33:17	06:33:17	06:33:17	06:33:17			06:33:17	06:33:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:33:17	06:33:17	06:33:17	06:33:17	06:33:17	06:33:17			06:33:17	06:33:17	06:33:17	06:33:17	06:33:24	06:33:24	06:33:24	06:33:24	06:33:24	06:33:24			06:33:24	06:33:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:33:24	06:33:24	06:33:24	06:33:24	06:33:24	06:33:24			06:33:24	06:33:24	06:33:24	06:33:24	06:33:30	06:33:30	06:33:30	06:33:30	06:33:30	06:33:30			06:33:31	06:33:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:33:31	06:33:31	06:33:31	06:33:31	06:33:31	06:33:31			06:33:31	06:33:31	06:33:31	06:33:31	06:33:38	06:33:38	06:33:38	06:33:38	06:33:38	06:33:38			06:33:38	06:33:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:33:38	06:33:38	06:33:38	06:33:38	06:33:38	06:33:38			06:33:38	06:33:38	06:33:38	06:33:38	06:33:45	06:33:45	06:33:45	06:33:45	06:33:45	06:33:45			06:33:45	06:33:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	06:33:45	06:33:45	06:33:45	06:33:45	06:33:45	06:33:45			06:33:45	06:33:45	06:33:45	06:33:45	06:33:52	06:33:52	06:33:52	06:33:52	06:33:52	06:33:52			06:33:52	06:33:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:33:52	06:33:52	06:33:52	06:33:52	06:33:52	06:33:52			06:33:52	06:33:52	06:33:52	06:33:52	06:33:59	06:33:59	06:33:59	06:33:59	06:33:59	06:33:59			06:33:59	06:33:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	06:34:00	06:34:00	06:34:00	06:34:00	06:34:00	06:34:00			06:34:00	06:34:00	06:34:00	06:34:00	06:34:06	06:34:06	06:34:06	06:34:06	06:34:06	06:34:06			06:34:06	06:34:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:34:06	06:34:06	06:34:06	06:34:06	06:34:06	06:34:06	06:34:06	06:34:07	06:34:07	06:34:07	06:34:07	06:34:07	06:34:13	06:34:13	06:34:13	06:34:13	06:34:13	06:34:13	06:34:13	06:34:13	06:34:14	06:34:14		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
