Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:47	05:24:55	05:24:55	05:24:55	05:24:55	05:24:55	05:24:55	05:24:55	05:24:55	05:24:55	05:24:55		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	05:24:56	05:24:56	05:24:56	05:24:56	05:24:56	05:24:56			05:24:56	05:24:56	05:24:56	05:24:56	05:25:03	05:25:03	05:25:03	05:25:03	05:25:03	05:25:03			05:25:03	05:25:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
12	05:25:03	05:25:03	05:25:03	05:25:03	05:25:03	05:25:03			05:25:03	05:25:03	05:25:03	05:25:03	05:25:11	05:25:11	05:25:11	05:25:11	05:25:11	05:25:11			05:25:11	05:25:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
13	05:25:12	05:25:12	05:25:12	05:25:12	05:25:12	05:25:12			05:25:12	05:25:12	05:25:12	05:25:12	05:25:19	05:25:19	05:25:19	05:25:19	05:25:19	05:25:19			05:25:19	05:25:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	05:25:19	05:25:19	05:25:19	05:25:19	05:25:19	05:25:19			05:25:19	05:25:19	05:25:19	05:25:19	05:25:26	05:25:26	05:25:26	05:25:26	05:25:26	05:25:26			05:25:27	05:25:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	05:25:27	05:25:27	05:25:27	05:25:27	05:25:27	05:25:27			05:25:27	05:25:27	05:25:27	05:25:27	05:25:35	05:25:35	05:25:35	05:25:35	05:25:35	05:25:35			05:25:35	05:25:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
16	05:25:35	05:25:35	05:25:35	05:25:35	05:25:35	05:25:35			05:25:35	05:25:35	05:25:35	05:25:35	05:25:42	05:25:42	05:25:43	05:25:43	05:25:43	05:25:43			05:25:43	05:25:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	05:25:43	05:25:43	05:25:43	05:25:43	05:25:43	05:25:43			05:25:43	05:25:43	05:25:43	05:25:43	05:25:51	05:25:51	05:25:51	05:25:51	05:25:51	05:25:51			05:25:51	05:25:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
18	05:25:51	05:25:51	05:25:51	05:25:51	05:25:51	05:25:51			05:25:51	05:25:51	05:25:52	05:25:52	05:25:59	05:25:59	05:25:59	05:25:59	05:25:59	05:25:59			05:25:59	05:25:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
19	05:25:59	05:25:59	05:25:59	05:25:59	05:25:59	05:25:59			05:25:59	05:25:59	05:25:59	05:25:59	05:26:07	05:26:07	05:26:07	05:26:07	05:26:07	05:26:07			05:26:07	05:26:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
20	05:26:07	05:26:07	05:26:07	05:26:07	05:26:07	05:26:07	05:26:07	05:26:08	05:26:08	05:26:08	05:26:08	05:26:08	05:26:15	05:26:15	05:26:15	05:26:15	05:26:15	05:26:15	05:26:15	05:26:15	05:26:16	05:26:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
