Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
11	06:10:59	06:10:59	06:10:59	06:10:59	06:10:59	06:10:59			06:10:59	06:10:59	06:10:59	06:10:59	06:11:05	06:11:05	06:11:05	06:11:05	06:11:05	06:11:05			06:11:06	06:11:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	06:11:06	06:11:06	06:11:06	06:11:06	06:11:06	06:11:06			06:11:06	06:11:06	06:11:06	06:11:06	06:11:12	06:11:12	06:11:12	06:11:12	06:11:12	06:11:12			06:11:13	06:11:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:11:13	06:11:13	06:11:13	06:11:13	06:11:13	06:11:13			06:11:13	06:11:13	06:11:13	06:11:13	06:11:19	06:11:19	06:11:19	06:11:19	06:11:19	06:11:19			06:11:20	06:11:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:11:20	06:11:20	06:11:20	06:11:20	06:11:20	06:11:20			06:11:20	06:11:20	06:11:20	06:11:20	06:11:26	06:11:26	06:11:26	06:11:26	06:11:26	06:11:26			06:11:27	06:11:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:11:27	06:11:27	06:11:27	06:11:27	06:11:27	06:11:27			06:11:27	06:11:27	06:11:27	06:11:27	06:11:33	06:11:33	06:11:33	06:11:33	06:11:33	06:11:33			06:11:34	06:11:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:11:34	06:11:34	06:11:34	06:11:34	06:11:34	06:11:34			06:11:34	06:11:34	06:11:34	06:11:34	06:11:40	06:11:40	06:11:40	06:11:40	06:11:40	06:11:40			06:11:41	06:11:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	06:11:41	06:11:41	06:11:41	06:11:41	06:11:41	06:11:41			06:11:41	06:11:41	06:11:41	06:11:41	06:11:47	06:11:47	06:11:47	06:11:47	06:11:47	06:11:47			06:11:48	06:11:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:11:48	06:11:48	06:11:48	06:11:48	06:11:48	06:11:48			06:11:48	06:11:48	06:11:48	06:11:48	06:11:54	06:11:54	06:11:54	06:11:54	06:11:54	06:11:54			06:11:55	06:11:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:11:55	06:11:55	06:11:55	06:11:55	06:11:55	06:11:55			06:11:55	06:11:55	06:11:55	06:11:55	06:12:01	06:12:01	06:12:01	06:12:01	06:12:01	06:12:01			06:12:01	06:12:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:12:01	06:12:01	06:12:01	06:12:01	06:12:02	06:12:02	06:12:02	06:12:02	06:12:02	06:12:02	06:12:02	06:12:02	06:12:08	06:12:08	06:12:08	06:12:08	06:12:08	06:12:08	06:12:08	06:12:08	06:12:09	06:12:09		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
