Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:04:35	05:04:35	05:04:35	05:04:35	05:04:35	05:04:35	05:04:35	05:04:36	05:04:36	05:04:36	05:04:36	05:04:36	05:04:49	05:04:49	05:04:49	05:04:49	05:04:49	05:04:49	05:04:49	05:04:49	05:04:51	05:04:51		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:13	00:00:00	00:00:00	00:00:00	00:00:02	00:00:16
11	05:04:51	05:04:51	05:04:51	05:04:51	05:04:51	05:04:51			05:04:51	05:04:51	05:04:51	05:04:51	05:05:00	05:05:00	05:05:00	05:05:00	05:05:00	05:05:00			05:05:01	05:05:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
12	05:05:01	05:05:01	05:05:01	05:05:01	05:05:01	05:05:01			05:05:01	05:05:01	05:05:01	05:05:01	05:05:12	05:05:12	05:05:12	05:05:12	05:05:12	05:05:12			05:05:13	05:05:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
13	05:05:14	05:05:14	05:05:14	05:05:14	05:05:14	05:05:14			05:05:14	05:05:14	05:05:14	05:05:14	05:05:23	05:05:23	05:05:23	05:05:23	05:05:23	05:05:23			05:05:24	05:05:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
14	05:05:24	05:05:24	05:05:24	05:05:24	05:05:24	05:05:24			05:05:24	05:05:24	05:05:24	05:05:24	05:05:33	05:05:33	05:05:33	05:05:33	05:05:33	05:05:33			05:05:34	05:05:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:09
15	05:05:34	05:05:34	05:05:34	05:05:34	05:05:34	05:05:34			05:05:34	05:05:34	05:05:34	05:05:34	05:05:45	05:05:45	05:05:45	05:05:45	05:05:45	05:05:45			05:05:46	05:05:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
16	05:05:46	05:05:46	05:05:46	05:05:46	05:05:46	05:05:46			05:05:46	05:05:46	05:05:46	05:05:46	05:05:55	05:05:55	05:05:55	05:05:55	05:05:55	05:05:55			05:05:56	05:05:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
17	05:05:57	05:05:57	05:05:57	05:05:57	05:05:57	05:05:57			05:05:57	05:05:57	05:05:57	05:05:57	05:06:06	05:06:06	05:06:06	05:06:06	05:06:06	05:06:06			05:06:07	05:06:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
18	05:06:07	05:06:07	05:06:07	05:06:07	05:06:08	05:06:08			05:06:08	05:06:08	05:06:08	05:06:08	05:06:17	05:06:17	05:06:17	05:06:17	05:06:17	05:06:17			05:06:18	05:06:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
19	05:06:19	05:06:19	05:06:19	05:06:19	05:06:19	05:06:19			05:06:19	05:06:19	05:06:19	05:06:19	05:06:28	05:06:28	05:06:28	05:06:28	05:06:28	05:06:28			05:06:29	05:06:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
20	05:06:29	05:06:29	05:06:29	05:06:29	05:06:29	05:06:29	05:06:29	05:06:30	05:06:30	05:06:30	05:06:30	05:06:30	05:06:41	05:06:41	05:06:41	05:06:41	05:06:41	05:06:41	05:06:41	05:06:41	05:06:43	05:06:43		00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:10	00:00:00	00:00:00	00:00:00	00:00:01	00:00:14
