Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:02	03:37:09	03:37:09	03:37:09	03:37:09	03:37:09	03:37:09	03:37:09	03:37:10	03:37:10	03:37:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	03:37:10	03:37:10	03:37:11	03:37:11	03:37:11	03:37:11			03:37:11	03:37:11	03:37:11	03:37:11	03:37:17	03:37:17	03:37:18	03:37:18	03:37:18	03:37:18			03:37:18	03:37:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	03:37:18	03:37:18	03:37:18	03:37:18	03:37:18	03:37:18			03:37:18	03:37:18	03:37:18	03:37:18	03:37:25	03:37:25	03:37:25	03:37:25	03:37:25	03:37:25			03:37:26	03:37:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	03:37:26	03:37:26	03:37:26	03:37:26	03:37:26	03:37:26			03:37:26	03:37:26	03:37:26	03:37:26	03:37:33	03:37:33	03:37:33	03:37:33	03:37:33	03:37:33			03:37:33	03:37:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	03:37:33	03:37:33	03:37:33	03:37:33	03:37:33	03:37:33			03:37:33	03:37:33	03:37:33	03:37:33	03:37:40	03:37:40	03:37:40	03:37:40	03:37:40	03:37:40			03:37:41	03:37:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	03:37:41	03:37:41	03:37:41	03:37:41	03:37:41	03:37:41			03:37:41	03:37:41	03:37:41	03:37:41	03:37:48	03:37:48	03:37:48	03:37:48	03:37:48	03:37:48			03:37:48	03:37:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	03:37:48	03:37:48	03:37:48	03:37:48	03:37:48	03:37:48			03:37:48	03:37:48	03:37:48	03:37:48	03:37:56	03:37:56	03:37:56	03:37:56	03:37:56	03:37:56			03:37:56	03:37:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	03:37:56	03:37:56	03:37:56	03:37:56	03:37:56	03:37:56			03:37:56	03:37:56	03:37:56	03:37:56	03:38:03	03:38:03	03:38:03	03:38:03	03:38:03	03:38:03			03:38:04	03:38:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	03:38:04	03:38:04	03:38:04	03:38:04	03:38:04	03:38:04			03:38:04	03:38:04	03:38:04	03:38:04	03:38:10	03:38:10	03:38:10	03:38:10	03:38:10	03:38:10			03:38:11	03:38:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	03:38:11	03:38:11	03:38:11	03:38:11	03:38:11	03:38:11			03:38:11	03:38:11	03:38:11	03:38:11	03:38:18	03:38:18	03:38:18	03:38:18	03:38:18	03:38:18			03:38:19	03:38:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:19	03:38:26	03:38:26	03:38:26	03:38:26	03:38:26	03:38:26	03:38:26	03:38:26	03:38:27	03:38:27		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
