Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:21	06:05:27	06:05:27	06:05:27	06:05:27	06:05:27	06:05:27	06:05:27	06:05:27	06:05:28	06:05:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:05:28	06:05:28	06:05:28	06:05:28	06:05:28	06:05:28			06:05:28	06:05:28	06:05:28	06:05:28	06:05:35	06:05:35	06:05:35	06:05:35	06:05:35	06:05:35			06:05:35	06:05:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	06:05:35	06:05:35	06:05:35	06:05:35	06:05:35	06:05:35			06:05:35	06:05:35	06:05:35	06:05:35	06:05:42	06:05:42	06:05:42	06:05:42	06:05:42	06:05:42			06:05:42	06:05:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	06:05:42	06:05:42	06:05:42	06:05:42	06:05:42	06:05:42			06:05:42	06:05:42	06:05:42	06:05:42	06:05:49	06:05:49	06:05:49	06:05:49	06:05:49	06:05:49			06:05:50	06:05:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	06:05:50	06:05:50	06:05:50	06:05:50	06:05:50	06:05:50			06:05:50	06:05:50	06:05:50	06:05:50	06:05:56	06:05:56	06:05:56	06:05:56	06:05:56	06:05:56			06:05:57	06:05:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:05:57	06:05:57	06:05:57	06:05:57	06:05:57	06:05:57			06:05:57	06:05:57	06:05:57	06:05:57	06:06:03	06:06:03	06:06:03	06:06:03	06:06:03	06:06:03			06:06:04	06:06:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:06:04	06:06:04	06:06:04	06:06:04	06:06:04	06:06:04			06:06:04	06:06:04	06:06:04	06:06:04	06:06:10	06:06:10	06:06:10	06:06:10	06:06:10	06:06:10			06:06:11	06:06:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	06:06:11	06:06:11	06:06:11	06:06:11	06:06:11	06:06:11			06:06:11	06:06:11	06:06:11	06:06:11	06:06:18	06:06:18	06:06:18	06:06:18	06:06:18	06:06:18			06:06:18	06:06:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	06:06:18	06:06:18	06:06:18	06:06:18	06:06:18	06:06:18			06:06:18	06:06:18	06:06:18	06:06:18	06:06:25	06:06:25	06:06:25	06:06:25	06:06:25	06:06:25			06:06:25	06:06:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:06:25	06:06:25	06:06:25	06:06:25	06:06:25	06:06:25			06:06:25	06:06:25	06:06:25	06:06:25	06:06:32	06:06:32	06:06:32	06:06:32	06:06:32	06:06:32			06:06:32	06:06:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	06:06:32	06:06:32	06:06:32	06:06:32	06:06:32	06:06:32	06:06:32	06:06:33	06:06:33	06:06:33	06:06:33	06:06:33	06:06:39	06:06:39	06:06:39	06:06:39	06:06:39	06:06:39	06:06:39	06:06:39	06:06:40	06:06:40		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
