Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:10	05:51:17	05:51:17	05:51:17	05:51:17	05:51:17	05:51:17	05:51:17	05:51:17	05:51:18	05:51:18		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	05:51:18	05:51:18	05:51:18	05:51:18	05:51:18	05:51:18			05:51:18	05:51:18	05:51:18	05:51:18	05:51:25	05:51:25	05:51:25	05:51:25	05:51:25	05:51:25			05:51:25	05:51:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	05:51:25	05:51:25	05:51:25	05:51:25	05:51:25	05:51:25			05:51:25	05:51:25	05:51:25	05:51:25	05:51:31	05:51:31	05:51:31	05:51:31	05:51:31	05:51:31			05:51:32	05:51:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	05:51:32	05:51:32	05:51:32	05:51:32	05:51:32	05:51:32			05:51:32	05:51:32	05:51:32	05:51:32	05:51:38	05:51:38	05:51:38	05:51:38	05:51:38	05:51:38			05:51:39	05:51:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	05:51:39	05:51:39	05:51:39	05:51:39	05:51:39	05:51:39			05:51:39	05:51:39	05:51:39	05:51:39	05:51:45	05:51:45	05:51:45	05:51:45	05:51:45	05:51:45			05:51:46	05:51:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	05:51:46	05:51:46	05:51:46	05:51:46	05:51:46	05:51:46			05:51:46	05:51:46	05:51:46	05:51:46	05:51:53	05:51:53	05:51:53	05:51:53	05:51:53	05:51:53			05:51:53	05:51:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	05:51:53	05:51:53	05:51:53	05:51:53	05:51:53	05:51:53			05:51:53	05:51:53	05:51:53	05:51:53	05:52:00	05:52:00	05:52:00	05:52:00	05:52:00	05:52:00			05:52:00	05:52:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	05:52:00	05:52:00	05:52:00	05:52:00	05:52:00	05:52:00			05:52:00	05:52:00	05:52:00	05:52:00	05:52:06	05:52:06	05:52:06	05:52:06	05:52:06	05:52:06			05:52:07	05:52:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	05:52:07	05:52:07	05:52:07	05:52:07	05:52:07	05:52:07			05:52:07	05:52:07	05:52:07	05:52:07	05:52:14	05:52:14	05:52:14	05:52:14	05:52:14	05:52:14			05:52:14	05:52:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	05:52:14	05:52:14	05:52:14	05:52:14	05:52:14	05:52:14			05:52:14	05:52:14	05:52:14	05:52:14	05:52:21	05:52:21	05:52:21	05:52:21	05:52:21	05:52:21			05:52:22	05:52:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:22	05:52:29	05:52:29	05:52:29	05:52:29	05:52:29	05:52:29	05:52:29	05:52:29	05:52:30	05:52:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
