Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:17	07:09:24	07:09:24	07:09:24	07:09:24	07:09:24	07:09:24	07:09:24	07:09:24	07:09:24	07:09:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:09:25	07:09:25	07:09:25	07:09:25	07:09:25	07:09:25			07:09:25	07:09:25	07:09:25	07:09:25	07:09:31	07:09:31	07:09:31	07:09:31	07:09:31	07:09:31			07:09:31	07:09:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	07:09:31	07:09:31	07:09:31	07:09:31	07:09:31	07:09:31			07:09:31	07:09:31	07:09:31	07:09:31	07:09:38	07:09:38	07:09:38	07:09:38	07:09:38	07:09:38			07:09:38	07:09:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	07:09:38	07:09:38	07:09:38	07:09:38	07:09:38	07:09:38			07:09:38	07:09:38	07:09:38	07:09:38	07:09:45	07:09:45	07:09:45	07:09:45	07:09:45	07:09:45			07:09:45	07:09:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	07:09:45	07:09:45	07:09:45	07:09:45	07:09:45	07:09:45			07:09:45	07:09:45	07:09:45	07:09:45	07:09:52	07:09:52	07:09:52	07:09:52	07:09:52	07:09:52			07:09:52	07:09:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	07:09:53	07:09:53	07:09:53	07:09:53	07:09:53	07:09:53			07:09:53	07:09:53	07:09:53	07:09:53	07:09:59	07:09:59	07:09:59	07:09:59	07:09:59	07:09:59			07:09:59	07:09:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	07:09:59	07:09:59	07:09:59	07:09:59	07:09:59	07:09:59			07:09:59	07:09:59	07:09:59	07:09:59	07:10:06	07:10:06	07:10:06	07:10:06	07:10:06	07:10:06			07:10:06	07:10:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	07:10:06	07:10:06	07:10:06	07:10:06	07:10:06	07:10:06			07:10:06	07:10:06	07:10:06	07:10:06	07:10:13	07:10:13	07:10:13	07:10:13	07:10:13	07:10:13			07:10:13	07:10:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	07:10:14	07:10:14	07:10:14	07:10:14	07:10:14	07:10:14			07:10:14	07:10:14	07:10:14	07:10:14	07:10:20	07:10:20	07:10:20	07:10:20	07:10:20	07:10:20			07:10:20	07:10:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	07:10:20	07:10:20	07:10:20	07:10:20	07:10:20	07:10:20			07:10:20	07:10:20	07:10:20	07:10:20	07:10:27	07:10:27	07:10:27	07:10:27	07:10:27	07:10:27			07:10:28	07:10:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:28	07:10:34	07:10:34	07:10:34	07:10:34	07:10:34	07:10:34	07:10:34	07:10:34	07:10:35	07:10:35		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
