ITERATION	avg. Average Leg distance	avg. Average Trip distance
729	11218.106995884773	11218.106995884773	
730	11189.300411522634	11189.300411522634	
731	11181.069958847736	11181.069958847736	
732	11226.33744855967	11226.33744855967	
733	11213.991769547325	11213.991769547325	
734	11226.33744855967	11226.33744855967	
735	11230.45267489712	11230.45267489712	
736	11160.493827160493	11160.493827160493	
737	11242.798353909466	11242.798353909466	
738	11201.64609053498	11201.64609053498	
739	11181.069958847736	11181.069958847736	
740	11148.148148148148	11148.148148148148	
741	11168.724279835391	11168.724279835391	
742	11172.839506172839	11172.839506172839	
743	11205.761316872427	11205.761316872427	
744	11148.148148148148	11148.148148148148	
745	11156.378600823045	11156.378600823045	
746	11156.378600823045	11156.378600823045	
747	11148.148148148148	11148.148148148148	
748	11111.111111111111	11111.111111111111	
749	11139.91769547325	11139.91769547325	
750	11131.687242798354	11131.687242798354	
751	11152.263374485598	11152.263374485598	
752	11144.0329218107	11144.0329218107	
753	11119.341563786009	11119.341563786009	
754	11156.378600823045	11156.378600823045	
755	11123.456790123457	11123.456790123457	
756	11131.687242798354	11131.687242798354	
757	11152.263374485598	11152.263374485598	
758	11234.567901234568	11234.567901234568	
759	11144.0329218107	11144.0329218107	
760	11193.415637860082	11193.415637860082	
761	11185.185185185184	11185.185185185184	
762	11176.954732510289	11176.954732510289	
763	11218.106995884773	11218.106995884773	
764	11181.069958847736	11181.069958847736	
765	11189.300411522634	11189.300411522634	
766	11209.876543209877	11209.876543209877	
767	11193.415637860082	11193.415637860082	
768	11135.802469135802	11135.802469135802	
769	11148.148148148148	11148.148148148148	
770	11181.069958847736	11181.069958847736	
771	11148.148148148148	11148.148148148148	
772	11189.300411522634	11189.300411522634	
773	11201.64609053498	11201.64609053498	
774	11156.378600823045	11156.378600823045	
775	11172.839506172839	11172.839506172839	
776	11193.415637860082	11193.415637860082	
777	11172.839506172839	11172.839506172839	
778	11189.300411522634	11189.300411522634	
779	11139.91769547325	11139.91769547325	
780	11152.263374485598	11152.263374485598	
781	11189.300411522634	11189.300411522634	
782	11168.724279835391	11168.724279835391	
783	11168.724279835391	11168.724279835391	
784	11152.263374485598	11152.263374485598	
785	11123.456790123457	11123.456790123457	
786	11098.765432098766	11098.765432098766	
787	11152.263374485598	11152.263374485598	
788	11148.148148148148	11148.148148148148	
789	11144.0329218107	11144.0329218107	
790	11164.609053497943	11164.609053497943	
791	11164.609053497943	11164.609053497943	
792	11148.148148148148	11148.148148148148	
793	11189.300411522634	11189.300411522634	
794	11197.530864197532	11197.530864197532	
795	11209.876543209877	11209.876543209877	
796	11152.263374485598	11152.263374485598	
797	11205.761316872427	11205.761316872427	
798	11193.415637860082	11193.415637860082	
799	11222.222222222223	11222.222222222223	
800	11164.609053497943	11164.609053497943	
801	11139.91769547325	11139.91769547325	
802	11213.991769547325	11213.991769547325	
803	11213.991769547325	11213.991769547325	
804	11189.300411522634	11189.300411522634	
805	11172.839506172839	11172.839506172839	
806	11176.954732510289	11176.954732510289	
807	11176.954732510289	11176.954732510289	
808	11213.991769547325	11213.991769547325	
809	11193.415637860082	11193.415637860082	
810	11201.64609053498	11201.64609053498	
811	11189.300411522634	11189.300411522634	
812	11222.222222222223	11222.222222222223	
813	11193.415637860082	11193.415637860082	
814	11156.378600823045	11156.378600823045	
815	11201.64609053498	11201.64609053498	
816	11139.91769547325	11139.91769547325	
817	11176.954732510289	11176.954732510289	
818	11172.839506172839	11172.839506172839	
819	11168.724279835391	11168.724279835391	
820	11119.341563786009	11119.341563786009	
821	11164.609053497943	11164.609053497943	
822	11123.456790123457	11123.456790123457	
823	11164.609053497943	11164.609053497943	
824	11098.765432098766	11098.765432098766	
825	11172.839506172839	11172.839506172839	
826	11172.839506172839	11172.839506172839	
827	11123.456790123457	11123.456790123457	
828	11139.91769547325	11139.91769547325	
829	11139.91769547325	11139.91769547325	
830	11127.572016460905	11127.572016460905	
831	11131.687242798354	11131.687242798354	
832	11102.880658436214	11102.880658436214	
833	11123.456790123457	11123.456790123457	
834	11127.572016460905	11127.572016460905	
835	11181.069958847736	11181.069958847736	
836	11135.802469135802	11135.802469135802	
837	11197.530864197532	11197.530864197532	
838	11168.724279835391	11168.724279835391	
839	11156.378600823045	11156.378600823045	
840	11168.724279835391	11168.724279835391	
841	11156.378600823045	11156.378600823045	
842	11160.493827160493	11160.493827160493	
843	11160.493827160493	11160.493827160493	
844	11139.91769547325	11139.91769547325	
845	11164.609053497943	11164.609053497943	
846	11135.802469135802	11135.802469135802	
847	11226.33744855967	11226.33744855967	
848	11164.609053497943	11164.609053497943	
849	11176.954732510289	11176.954732510289	
850	11193.415637860082	11193.415637860082	
851	11176.954732510289	11176.954732510289	
852	11168.724279835391	11168.724279835391	
853	11189.300411522634	11189.300411522634	
854	11185.185185185184	11185.185185185184	
855	11176.954732510289	11176.954732510289	
856	11275.720164609054	11275.720164609054	
857	11213.991769547325	11213.991769547325	
858	11242.798353909466	11242.798353909466	
859	11176.954732510289	11176.954732510289	
860	11213.991769547325	11213.991769547325	
861	11185.185185185184	11185.185185185184	
862	11201.64609053498	11201.64609053498	
863	11168.724279835391	11168.724279835391	
864	11123.456790123457	11123.456790123457	
865	11168.724279835391	11168.724279835391	
866	11144.0329218107	11144.0329218107	
867	11160.493827160493	11160.493827160493	
868	11168.724279835391	11168.724279835391	
869	11218.106995884773	11218.106995884773	
870	11181.069958847736	11181.069958847736	
871	11127.572016460905	11127.572016460905	
872	11218.106995884773	11218.106995884773	
873	11078.189300411523	11078.189300411523	
874	11144.0329218107	11144.0329218107	
875	11127.572016460905	11127.572016460905	
876	11226.33744855967	11226.33744855967	
877	11176.954732510289	11176.954732510289	
878	11176.954732510289	11176.954732510289	
879	11131.687242798354	11131.687242798354	
880	11131.687242798354	11131.687242798354	
881	11176.954732510289	11176.954732510289	
882	11106.995884773663	11106.995884773663	
883	11131.687242798354	11131.687242798354	
884	11115.22633744856	11115.22633744856	
885	11160.493827160493	11160.493827160493	
886	11090.534979423868	11090.534979423868	
887	11119.341563786009	11119.341563786009	
888	11156.378600823045	11156.378600823045	
889	11131.687242798354	11131.687242798354	
890	11156.378600823045	11156.378600823045	
891	11102.880658436214	11102.880658436214	
892	11139.91769547325	11139.91769547325	
893	11172.839506172839	11172.839506172839	
894	11197.530864197532	11197.530864197532	
895	11135.802469135802	11135.802469135802	
896	11127.572016460905	11127.572016460905	
897	11115.22633744856	11115.22633744856	
898	11181.069958847736	11181.069958847736	
899	11176.954732510289	11176.954732510289	
900	11172.839506172839	11172.839506172839	
901	11152.263374485598	11152.263374485598	
902	11201.64609053498	11201.64609053498	
903	11164.609053497943	11164.609053497943	
904	11139.91769547325	11139.91769547325	
905	11148.148148148148	11148.148148148148	
906	11181.069958847736	11181.069958847736	
907	11197.530864197532	11197.530864197532	
908	11168.724279835391	11168.724279835391	
909	11111.111111111111	11111.111111111111	
910	11172.839506172839	11172.839506172839	
911	11222.222222222223	11222.222222222223	
912	11139.91769547325	11139.91769547325	
913	11090.534979423868	11090.534979423868	
914	11135.802469135802	11135.802469135802	
915	11139.91769547325	11139.91769547325	
916	11152.263374485598	11152.263374485598	
917	11185.185185185184	11185.185185185184	
918	11226.33744855967	11226.33744855967	
919	11197.530864197532	11197.530864197532	
920	11193.415637860082	11193.415637860082	
921	11181.069958847736	11181.069958847736	
922	11226.33744855967	11226.33744855967	
923	11181.069958847736	11181.069958847736	
924	11152.263374485598	11152.263374485598	
925	11168.724279835391	11168.724279835391	
926	11152.263374485598	11152.263374485598	
927	11160.493827160493	11160.493827160493	
928	11168.724279835391	11168.724279835391	
929	11213.991769547325	11213.991769547325	
930	11255.144032921811	11255.144032921811	
931	11230.45267489712	11230.45267489712	
932	11209.876543209877	11209.876543209877	
933	11205.761316872427	11205.761316872427	
934	11152.263374485598	11152.263374485598	
935	11152.263374485598	11152.263374485598	
936	11181.069958847736	11181.069958847736	
937	11205.761316872427	11205.761316872427	
938	11168.724279835391	11168.724279835391	
939	11119.341563786009	11119.341563786009	
940	11168.724279835391	11168.724279835391	
941	11193.415637860082	11193.415637860082	
942	11176.954732510289	11176.954732510289	
943	11201.64609053498	11201.64609053498	
944	11185.185185185184	11185.185185185184	
945	11181.069958847736	11181.069958847736	
946	11152.263374485598	11152.263374485598	
947	11139.91769547325	11139.91769547325	
948	11106.995884773663	11106.995884773663	
949	11176.954732510289	11176.954732510289	
950	11181.069958847736	11181.069958847736	
951	11271.604938271605	11271.604938271605	
952	11181.069958847736	11181.069958847736	
953	11144.0329218107	11144.0329218107	
954	11139.91769547325	11139.91769547325	
955	11172.839506172839	11172.839506172839	
956	11139.91769547325	11139.91769547325	
957	11152.263374485598	11152.263374485598	
958	11189.300411522634	11189.300411522634	
959	11201.64609053498	11201.64609053498	
960	11209.876543209877	11209.876543209877	
961	11259.25925925926	11259.25925925926	
962	11197.530864197532	11197.530864197532	
963	11209.876543209877	11209.876543209877	
964	11213.991769547325	11213.991769547325	
965	11119.341563786009	11119.341563786009	
966	11123.456790123457	11123.456790123457	
967	11172.839506172839	11172.839506172839	
968	11164.609053497943	11164.609053497943	
969	11148.148148148148	11148.148148148148	
970	11156.378600823045	11156.378600823045	
971	11160.493827160493	11160.493827160493	
972	11144.0329218107	11144.0329218107	
973	11185.185185185184	11185.185185185184	
974	11222.222222222223	11222.222222222223	
975	11148.148148148148	11148.148148148148	
976	11135.802469135802	11135.802469135802	
977	11119.341563786009	11119.341563786009	
978	11123.456790123457	11123.456790123457	
979	11201.64609053498	11201.64609053498	
980	11152.263374485598	11152.263374485598	
981	11086.41975308642	11086.41975308642	
982	11127.572016460905	11127.572016460905	
983	11102.880658436214	11102.880658436214	
984	11127.572016460905	11127.572016460905	
985	11197.530864197532	11197.530864197532	
986	11135.802469135802	11135.802469135802	
987	11172.839506172839	11172.839506172839	
988	11189.300411522634	11189.300411522634	
989	11160.493827160493	11160.493827160493	
990	11205.761316872427	11205.761316872427	
991	11119.341563786009	11119.341563786009	
992	11144.0329218107	11144.0329218107	
993	11148.148148148148	11148.148148148148	
994	11131.687242798354	11131.687242798354	
995	11078.189300411523	11078.189300411523	
996	11185.185185185184	11185.185185185184	
997	11168.724279835391	11168.724279835391	
998	11189.300411522634	11189.300411522634	
999	11176.954732510289	11176.954732510289	
1000	11152.263374485598	11152.263374485598	
