Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:20	06:16:27	06:16:27	06:16:27	06:16:27	06:16:27	06:16:27	06:16:27	06:16:27	06:16:28	06:16:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:16:28	06:16:28	06:16:28	06:16:28	06:16:28	06:16:28			06:16:28	06:16:28	06:16:28	06:16:28	06:16:34	06:16:34	06:16:34	06:16:34	06:16:34	06:16:34			06:16:35	06:16:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
12	06:16:35	06:16:35	06:16:35	06:16:35	06:16:35	06:16:35			06:16:35	06:16:35	06:16:35	06:16:35	06:16:41	06:16:41	06:16:41	06:16:41	06:16:41	06:16:41			06:16:41	06:16:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	06:16:42	06:16:42	06:16:42	06:16:42	06:16:42	06:16:42			06:16:42	06:16:42	06:16:42	06:16:42	06:16:48	06:16:48	06:16:48	06:16:48	06:16:48	06:16:48			06:16:48	06:16:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:16:48	06:16:48	06:16:48	06:16:48	06:16:48	06:16:48			06:16:48	06:16:48	06:16:48	06:16:48	06:16:55	06:16:55	06:16:55	06:16:55	06:16:55	06:16:55			06:16:56	06:16:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	06:16:56	06:16:56	06:16:56	06:16:56	06:16:56	06:16:56			06:16:56	06:16:56	06:16:56	06:16:56	06:17:02	06:17:02	06:17:02	06:17:02	06:17:02	06:17:02			06:17:02	06:17:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:17:03	06:17:03	06:17:03	06:17:03	06:17:03	06:17:03			06:17:03	06:17:03	06:17:03	06:17:03	06:17:09	06:17:09	06:17:09	06:17:09	06:17:09	06:17:09			06:17:09	06:17:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	06:17:09	06:17:09	06:17:09	06:17:09	06:17:09	06:17:09			06:17:09	06:17:09	06:17:09	06:17:09	06:17:16	06:17:16	06:17:16	06:17:16	06:17:16	06:17:16			06:17:16	06:17:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	06:17:16	06:17:16	06:17:16	06:17:16	06:17:17	06:17:17			06:17:17	06:17:17	06:17:17	06:17:17	06:17:23	06:17:23	06:17:23	06:17:23	06:17:23	06:17:23			06:17:23	06:17:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:17:23	06:17:23	06:17:23	06:17:23	06:17:23	06:17:23			06:17:23	06:17:23	06:17:23	06:17:23	06:17:30	06:17:30	06:17:30	06:17:30	06:17:30	06:17:30			06:17:30	06:17:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	06:17:30	06:17:30	06:17:30	06:17:30	06:17:30	06:17:30	06:17:30	06:17:31	06:17:31	06:17:31	06:17:31	06:17:31	06:17:37	06:17:37	06:17:37	06:17:37	06:17:37	06:17:37	06:17:37	06:17:37	06:17:37	06:17:37		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06
