Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:14	04:36:22	04:36:22	04:36:22	04:36:22	04:36:22	04:36:22	04:36:22	04:36:22	04:36:23	04:36:23		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	04:36:23	04:36:23	04:36:23	04:36:23	04:36:23	04:36:23			04:36:23	04:36:23	04:36:23	04:36:23	04:36:30	04:36:30	04:36:30	04:36:30	04:36:30	04:36:30			04:36:31	04:36:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
12	04:36:31	04:36:31	04:36:31	04:36:31	04:36:31	04:36:31			04:36:31	04:36:31	04:36:31	04:36:31	04:36:38	04:36:38	04:36:38	04:36:38	04:36:38	04:36:38			04:36:39	04:36:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	04:36:39	04:36:39	04:36:39	04:36:39	04:36:39	04:36:39			04:36:39	04:36:39	04:36:39	04:36:39	04:36:46	04:36:46	04:36:46	04:36:46	04:36:46	04:36:46			04:36:47	04:36:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	04:36:47	04:36:47	04:36:47	04:36:47	04:36:47	04:36:47			04:36:47	04:36:47	04:36:47	04:36:47	04:36:54	04:36:54	04:36:54	04:36:54	04:36:54	04:36:54			04:36:56	04:36:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:09
15	04:36:56	04:36:56	04:36:56	04:36:56	04:36:56	04:36:56			04:36:56	04:36:56	04:36:56	04:36:56	04:37:03	04:37:03	04:37:03	04:37:03	04:37:03	04:37:03			04:37:04	04:37:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
16	04:37:04	04:37:04	04:37:04	04:37:04	04:37:04	04:37:04			04:37:04	04:37:04	04:37:04	04:37:04	04:37:11	04:37:11	04:37:11	04:37:11	04:37:12	04:37:12			04:37:12	04:37:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
17	04:37:12	04:37:12	04:37:12	04:37:12	04:37:12	04:37:12			04:37:12	04:37:12	04:37:12	04:37:12	04:37:19	04:37:19	04:37:19	04:37:19	04:37:19	04:37:19			04:37:20	04:37:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	04:37:20	04:37:20	04:37:20	04:37:20	04:37:20	04:37:20			04:37:20	04:37:20	04:37:20	04:37:20	04:37:27	04:37:27	04:37:27	04:37:27	04:37:27	04:37:27			04:37:28	04:37:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	04:37:28	04:37:28	04:37:28	04:37:28	04:37:28	04:37:28			04:37:28	04:37:28	04:37:28	04:37:28	04:37:36	04:37:36	04:37:36	04:37:36	04:37:36	04:37:36			04:37:37	04:37:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
20	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:37	04:37:45	04:37:45	04:37:45	04:37:45	04:37:45	04:37:45	04:37:45	04:37:45	04:37:46	04:37:46		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
