Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:46:23	04:46:23	04:46:23	04:46:23	04:46:23	04:46:23	04:46:23	04:46:24	04:46:24	04:46:24	04:46:24	04:46:24	04:46:33	04:46:33	04:46:33	04:46:33	04:46:33	04:46:33	04:46:33	04:46:33	04:46:35	04:46:35		00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:09	00:00:00	00:00:00	00:00:00	00:00:01	00:00:11
11	04:46:35	04:46:35	04:46:35	04:46:35	04:46:35	04:46:35			04:46:35	04:46:35	04:46:35	04:46:35	04:46:43	04:46:43	04:46:43	04:46:43	04:46:43	04:46:43			04:46:43	04:46:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
12	04:46:43	04:46:43	04:46:43	04:46:43	04:46:44	04:46:44			04:46:44	04:46:44	04:46:44	04:46:44	04:46:52	04:46:52	04:46:52	04:46:52	04:46:52	04:46:52			04:46:53	04:46:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
13	04:46:53	04:46:53	04:46:53	04:46:53	04:46:53	04:46:53			04:46:53	04:46:53	04:46:53	04:46:53	04:47:02	04:47:02	04:47:02	04:47:02	04:47:02	04:47:02			04:47:03	04:47:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	04:47:03	04:47:03	04:47:03	04:47:03	04:47:03	04:47:03			04:47:03	04:47:03	04:47:03	04:47:03	04:47:12	04:47:12	04:47:12	04:47:12	04:47:12	04:47:12			04:47:13	04:47:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
15	04:47:13	04:47:13	04:47:13	04:47:13	04:47:13	04:47:13			04:47:13	04:47:13	04:47:13	04:47:13	04:47:22	04:47:22	04:47:22	04:47:22	04:47:22	04:47:22			04:47:22	04:47:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
16	04:47:23	04:47:23	04:47:23	04:47:23	04:47:23	04:47:23			04:47:23	04:47:23	04:47:23	04:47:23	04:47:31	04:47:31	04:47:31	04:47:31	04:47:31	04:47:31			04:47:32	04:47:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
17	04:47:32	04:47:32	04:47:32	04:47:32	04:47:32	04:47:32			04:47:32	04:47:32	04:47:32	04:47:32	04:47:41	04:47:41	04:47:41	04:47:41	04:47:41	04:47:41			04:47:42	04:47:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
18	04:47:42	04:47:42	04:47:42	04:47:42	04:47:42	04:47:42			04:47:42	04:47:42	04:47:42	04:47:42	04:47:50	04:47:50	04:47:50	04:47:50	04:47:50	04:47:50			04:47:50	04:47:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	04:47:51	04:47:51	04:47:51	04:47:51	04:47:51	04:47:51			04:47:51	04:47:51	04:47:51	04:47:51	04:47:59	04:47:59	04:47:59	04:47:59	04:47:59	04:47:59			04:47:59	04:47:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
20	04:47:59	04:47:59	04:47:59	04:47:59	04:48:00	04:48:00	04:48:00	04:48:01	04:48:01	04:48:01	04:48:01	04:48:01	04:48:13	04:48:13	04:48:13	04:48:13	04:48:13	04:48:13	04:48:13	04:48:13	04:48:14	04:48:14		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:14
