Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:32:56	04:33:04	04:33:04	04:33:04	04:33:04	04:33:04	04:33:04	04:33:04	04:33:04	04:33:05	04:33:05		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	04:33:05	04:33:05	04:33:05	04:33:05	04:33:05	04:33:05			04:33:05	04:33:05	04:33:05	04:33:05	04:33:12	04:33:12	04:33:12	04:33:12	04:33:12	04:33:12			04:33:13	04:33:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
12	04:33:13	04:33:13	04:33:13	04:33:13	04:33:13	04:33:13			04:33:13	04:33:13	04:33:13	04:33:13	04:33:20	04:33:20	04:33:20	04:33:20	04:33:20	04:33:20			04:33:21	04:33:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
13	04:33:21	04:33:21	04:33:21	04:33:21	04:33:21	04:33:21			04:33:21	04:33:21	04:33:21	04:33:21	04:33:28	04:33:28	04:33:28	04:33:28	04:33:28	04:33:28			04:33:29	04:33:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	04:33:29	04:33:29	04:33:29	04:33:29	04:33:29	04:33:29			04:33:30	04:33:30	04:33:30	04:33:30	04:33:37	04:33:37	04:33:37	04:33:37	04:33:37	04:33:37			04:33:39	04:33:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:09
15	04:33:39	04:33:39	04:33:39	04:33:39	04:33:39	04:33:39			04:33:39	04:33:39	04:33:40	04:33:40	04:33:47	04:33:47	04:33:47	04:33:47	04:33:47	04:33:47			04:33:48	04:33:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
16	04:33:49	04:33:49	04:33:49	04:33:49	04:33:49	04:33:49			04:33:49	04:33:49	04:33:49	04:33:49	04:33:56	04:33:56	04:33:56	04:33:56	04:33:56	04:33:56			04:33:57	04:33:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
17	04:33:57	04:33:57	04:33:57	04:33:57	04:33:57	04:33:57			04:33:57	04:33:57	04:33:57	04:33:57	04:34:04	04:34:04	04:34:04	04:34:04	04:34:04	04:34:04			04:34:05	04:34:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
18	04:34:05	04:34:05	04:34:05	04:34:05	04:34:05	04:34:05			04:34:05	04:34:05	04:34:05	04:34:05	04:34:13	04:34:13	04:34:13	04:34:13	04:34:13	04:34:13			04:34:13	04:34:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	04:34:13	04:34:13	04:34:13	04:34:13	04:34:13	04:34:13			04:34:13	04:34:13	04:34:13	04:34:13	04:34:20	04:34:20	04:34:20	04:34:20	04:34:20	04:34:20			04:34:21	04:34:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:21	04:34:28	04:34:28	04:34:28	04:34:28	04:34:28	04:34:28	04:34:28	04:34:28	04:34:29	04:34:29		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
