Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	07:00:59	07:00:59	07:00:59	07:00:59	07:00:59	07:00:59	07:00:59	07:01:00	07:01:00	07:01:00	07:01:00	07:01:00	07:01:06	07:01:06	07:01:06	07:01:06	07:01:06	07:01:06	07:01:06	07:01:06	07:01:07	07:01:07		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:01:07	07:01:07	07:01:07	07:01:07	07:01:07	07:01:07			07:01:07	07:01:07	07:01:07	07:01:07	07:01:13	07:01:13	07:01:13	07:01:13	07:01:13	07:01:13			07:01:13	07:01:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	07:01:14	07:01:14	07:01:14	07:01:14	07:01:14	07:01:14			07:01:14	07:01:14	07:01:14	07:01:14	07:01:20	07:01:20	07:01:20	07:01:20	07:01:20	07:01:20			07:01:20	07:01:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	07:01:20	07:01:21	07:01:21	07:01:21	07:01:21	07:01:21			07:01:21	07:01:21	07:01:21	07:01:21	07:01:27	07:01:27	07:01:27	07:01:27	07:01:27	07:01:27			07:01:28	07:01:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	07:01:28	07:01:28	07:01:28	07:01:28	07:01:28	07:01:28			07:01:28	07:01:28	07:01:28	07:01:28	07:01:34	07:01:34	07:01:34	07:01:34	07:01:34	07:01:34			07:01:34	07:01:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	07:01:35	07:01:35	07:01:35	07:01:35	07:01:35	07:01:35			07:01:35	07:01:35	07:01:35	07:01:35	07:01:41	07:01:41	07:01:41	07:01:41	07:01:41	07:01:41			07:01:41	07:01:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	07:01:41	07:01:41	07:01:41	07:01:41	07:01:41	07:01:41			07:01:41	07:01:41	07:01:41	07:01:41	07:01:48	07:01:48	07:01:48	07:01:48	07:01:48	07:01:48			07:01:48	07:01:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	07:01:48	07:01:48	07:01:48	07:01:48	07:01:48	07:01:48			07:01:48	07:01:48	07:01:48	07:01:48	07:01:55	07:01:55	07:01:55	07:01:55	07:01:55	07:01:55			07:01:56	07:01:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	07:01:56	07:01:56	07:01:56	07:01:56	07:01:56	07:01:56			07:01:56	07:01:56	07:01:56	07:01:56	07:02:02	07:02:02	07:02:02	07:02:02	07:02:02	07:02:02			07:02:03	07:02:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	07:02:03	07:02:03	07:02:03	07:02:03	07:02:03	07:02:03			07:02:03	07:02:03	07:02:03	07:02:03	07:02:09	07:02:09	07:02:09	07:02:09	07:02:09	07:02:09			07:02:10	07:02:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:10	07:02:16	07:02:16	07:02:16	07:02:16	07:02:16	07:02:16	07:02:16	07:02:16	07:02:17	07:02:17		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
