Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:22	06:41:29	06:41:29	06:41:29	06:41:29	06:41:29	06:41:29	06:41:29	06:41:29	06:41:30	06:41:30		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:41:30	06:41:30	06:41:30	06:41:30	06:41:30	06:41:30			06:41:30	06:41:30	06:41:30	06:41:30	06:41:36	06:41:36	06:41:36	06:41:36	06:41:36	06:41:36			06:41:37	06:41:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	06:41:37	06:41:37	06:41:37	06:41:37	06:41:37	06:41:37			06:41:37	06:41:37	06:41:37	06:41:37	06:41:44	06:41:44	06:41:44	06:41:44	06:41:44	06:41:44			06:41:44	06:41:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	06:41:44	06:41:44	06:41:44	06:41:44	06:41:44	06:41:44			06:41:44	06:41:44	06:41:44	06:41:44	06:41:51	06:41:51	06:41:51	06:41:51	06:41:51	06:41:51			06:41:51	06:41:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	06:41:51	06:41:51	06:41:51	06:41:51	06:41:51	06:41:51			06:41:51	06:41:51	06:41:51	06:41:51	06:41:58	06:41:58	06:41:58	06:41:58	06:41:58	06:41:58			06:41:58	06:41:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:41:58	06:41:58	06:41:58	06:41:58	06:41:58	06:41:58			06:41:58	06:41:58	06:41:58	06:41:58	06:42:05	06:42:05	06:42:05	06:42:05	06:42:05	06:42:05			06:42:05	06:42:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:42:06	06:42:06	06:42:06	06:42:06	06:42:06	06:42:06			06:42:06	06:42:06	06:42:06	06:42:06	06:42:12	06:42:12	06:42:12	06:42:12	06:42:12	06:42:12			06:42:13	06:42:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	06:42:13	06:42:13	06:42:13	06:42:13	06:42:13	06:42:13			06:42:13	06:42:13	06:42:13	06:42:13	06:42:20	06:42:20	06:42:20	06:42:20	06:42:20	06:42:20			06:42:20	06:42:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	06:42:20	06:42:20	06:42:20	06:42:20	06:42:20	06:42:20			06:42:20	06:42:20	06:42:20	06:42:20	06:42:27	06:42:27	06:42:27	06:42:27	06:42:27	06:42:27			06:42:27	06:42:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:42:27	06:42:27	06:42:27	06:42:27	06:42:27	06:42:27			06:42:27	06:42:27	06:42:27	06:42:27	06:42:34	06:42:34	06:42:34	06:42:34	06:42:34	06:42:34			06:42:34	06:42:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:35	06:42:41	06:42:41	06:42:41	06:42:41	06:42:41	06:42:41	06:42:41	06:42:41	06:42:42	06:42:42		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
