Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:39	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46	06:24:46			06:24:46	06:24:46	06:24:46	06:24:46	06:24:53	06:24:53	06:24:53	06:24:53	06:24:53	06:24:53			06:24:53	06:24:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	06:24:53	06:24:53	06:24:53	06:24:53	06:24:53	06:24:53			06:24:53	06:24:53	06:24:53	06:24:53	06:25:00	06:25:00	06:25:00	06:25:00	06:25:00	06:25:00			06:25:00	06:25:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	06:25:00	06:25:00	06:25:00	06:25:00	06:25:00	06:25:00			06:25:00	06:25:00	06:25:00	06:25:00	06:25:07	06:25:07	06:25:07	06:25:07	06:25:07	06:25:07			06:25:07	06:25:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	06:25:07	06:25:07	06:25:07	06:25:07	06:25:07	06:25:07			06:25:07	06:25:07	06:25:08	06:25:08	06:25:14	06:25:14	06:25:14	06:25:14	06:25:14	06:25:14			06:25:14	06:25:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:25:14	06:25:14	06:25:14	06:25:14	06:25:14	06:25:14			06:25:14	06:25:14	06:25:14	06:25:14	06:25:21	06:25:21	06:25:21	06:25:21	06:25:21	06:25:21			06:25:21	06:25:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:25:21	06:25:21	06:25:21	06:25:21	06:25:21	06:25:21			06:25:21	06:25:21	06:25:22	06:25:22	06:25:28	06:25:28	06:25:28	06:25:28	06:25:28	06:25:28			06:25:29	06:25:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	06:25:29	06:25:29	06:25:29	06:25:29	06:25:29	06:25:29			06:25:29	06:25:29	06:25:29	06:25:29	06:25:35	06:25:35	06:25:35	06:25:35	06:25:35	06:25:35			06:25:35	06:25:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:25:35	06:25:35	06:25:35	06:25:35	06:25:35	06:25:35			06:25:35	06:25:35	06:25:35	06:25:35	06:25:42	06:25:42	06:25:42	06:25:42	06:25:42	06:25:42			06:25:42	06:25:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	06:25:42	06:25:42	06:25:42	06:25:42	06:25:42	06:25:42			06:25:42	06:25:42	06:25:42	06:25:42	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49			06:25:49	06:25:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:49	06:25:56	06:25:56	06:25:56	06:25:56	06:25:56	06:25:56	06:25:56	06:25:56	06:25:56	06:25:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
