Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:15:18	04:15:18	04:15:18	04:15:18	04:15:18	04:15:18	04:15:18	04:15:19	04:15:19	04:15:19	04:15:19	04:15:19	04:15:30	04:15:30	04:15:30	04:15:30	04:15:30	04:15:30	04:15:30	04:15:30	04:15:32	04:15:32		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:10	00:00:00	00:00:00	00:00:00	00:00:02	00:00:13
11	04:15:32	04:15:32	04:15:32	04:15:32	04:15:32	04:15:32			04:15:32	04:15:32	04:15:32	04:15:32	04:15:40	04:15:40	04:15:40	04:15:40	04:15:40	04:15:40			04:15:41	04:15:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
12	04:15:41	04:15:41	04:15:41	04:15:41	04:15:41	04:15:41			04:15:41	04:15:41	04:15:41	04:15:41	04:15:49	04:15:49	04:15:49	04:15:49	04:15:49	04:15:49			04:15:50	04:15:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:08
13	04:15:50	04:15:50	04:15:50	04:15:50	04:15:50	04:15:50			04:15:50	04:15:50	04:15:51	04:15:51	04:15:59	04:15:59	04:15:59	04:15:59	04:15:59	04:15:59			04:16:00	04:16:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	04:16:00	04:16:00	04:16:00	04:16:00	04:16:00	04:16:00			04:16:00	04:16:00	04:16:00	04:16:00	04:16:07	04:16:07	04:16:07	04:16:07	04:16:07	04:16:07			04:16:08	04:16:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	04:16:08	04:16:08	04:16:08	04:16:08	04:16:08	04:16:08			04:16:08	04:16:08	04:16:08	04:16:08	04:16:17	04:16:17	04:16:17	04:16:17	04:16:17	04:16:17			04:16:19	04:16:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
16	04:16:19	04:16:19	04:16:20	04:16:20	04:16:20	04:16:20			04:16:20	04:16:20	04:16:20	04:16:20	04:16:28	04:16:28	04:16:28	04:16:28	04:16:28	04:16:28			04:16:28	04:16:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:09
17	04:16:28	04:16:28	04:16:28	04:16:28	04:16:28	04:16:28			04:16:29	04:16:29	04:16:29	04:16:29	04:16:37	04:16:37	04:16:37	04:16:37	04:16:37	04:16:37			04:16:38	04:16:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
18	04:16:38	04:16:38	04:16:38	04:16:38	04:16:38	04:16:38			04:16:38	04:16:38	04:16:38	04:16:38	04:16:46	04:16:46	04:16:46	04:16:46	04:16:46	04:16:46			04:16:47	04:16:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
19	04:16:47	04:16:47	04:16:47	04:16:47	04:16:47	04:16:47			04:16:47	04:16:47	04:16:47	04:16:47	04:16:55	04:16:55	04:16:55	04:16:55	04:16:55	04:16:55			04:16:56	04:16:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
20	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:16:56	04:17:05	04:17:05	04:17:05	04:17:05	04:17:06	04:17:06	04:17:06	04:17:06	04:17:07	04:17:07		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09	00:00:00	00:00:00	00:00:00	00:00:01	00:00:10
