Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:11:29	04:11:29	04:11:29	04:11:29	04:11:29	04:11:29	04:11:29	04:11:30	04:11:30	04:11:30	04:11:30	04:11:30	04:11:39	04:11:39	04:11:39	04:11:39	04:11:39	04:11:39	04:11:39	04:11:39	04:11:41	04:11:41		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:11
11	04:11:41	04:11:41	04:11:41	04:11:41	04:11:41	04:11:41			04:11:41	04:11:41	04:11:41	04:11:41	04:11:50	04:11:50	04:11:50	04:11:50	04:11:50	04:11:50			04:11:52	04:11:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
12	04:11:52	04:11:52	04:11:52	04:11:52	04:11:52	04:11:52			04:11:52	04:11:52	04:11:52	04:11:52	04:12:00	04:12:00	04:12:00	04:12:00	04:12:00	04:12:00			04:12:01	04:12:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
13	04:12:01	04:12:01	04:12:01	04:12:01	04:12:01	04:12:01			04:12:01	04:12:01	04:12:01	04:12:01	04:12:08	04:12:08	04:12:08	04:12:08	04:12:08	04:12:08			04:12:09	04:12:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
14	04:12:09	04:12:09	04:12:09	04:12:09	04:12:09	04:12:09			04:12:09	04:12:09	04:12:09	04:12:09	04:12:17	04:12:17	04:12:17	04:12:17	04:12:17	04:12:17			04:12:18	04:12:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:09
15	04:12:18	04:12:18	04:12:18	04:12:18	04:12:18	04:12:18			04:12:18	04:12:18	04:12:18	04:12:18	04:12:27	04:12:27	04:12:27	04:12:27	04:12:27	04:12:27			04:12:28	04:12:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
16	04:12:28	04:12:28	04:12:28	04:12:28	04:12:28	04:12:28			04:12:28	04:12:28	04:12:28	04:12:28	04:12:36	04:12:36	04:12:36	04:12:36	04:12:36	04:12:36			04:12:37	04:12:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
17	04:12:37	04:12:37	04:12:37	04:12:37	04:12:37	04:12:37			04:12:37	04:12:37	04:12:37	04:12:37	04:12:45	04:12:45	04:12:45	04:12:45	04:12:45	04:12:45			04:12:46	04:12:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
18	04:12:46	04:12:46	04:12:46	04:12:46	04:12:46	04:12:46			04:12:46	04:12:46	04:12:46	04:12:46	04:12:54	04:12:54	04:12:54	04:12:54	04:12:54	04:12:54			04:12:55	04:12:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
19	04:12:56	04:12:56	04:12:56	04:12:56	04:12:56	04:12:56			04:12:56	04:12:56	04:12:56	04:12:56	04:13:03	04:13:03	04:13:03	04:13:03	04:13:03	04:13:03			04:13:04	04:13:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
20	04:13:04	04:13:04	04:13:04	04:13:04	04:13:04	04:13:04	04:13:04	04:13:05	04:13:05	04:13:05	04:13:05	04:13:05	04:13:14	04:13:14	04:13:14	04:13:14	04:13:14	04:13:14	04:13:14	04:13:14	04:13:15	04:13:15		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:00	00:00:10
