Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:40	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47	07:37:47			07:37:47	07:37:47	07:37:47	07:37:47	07:37:54	07:37:54	07:37:54	07:37:54	07:37:54	07:37:54			07:37:54	07:37:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	07:37:54	07:37:54	07:37:54	07:37:54	07:37:54	07:37:54			07:37:54	07:37:54	07:37:54	07:37:54	07:38:01	07:38:01	07:38:01	07:38:01	07:38:01	07:38:01			07:38:01	07:38:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	07:38:01	07:38:01	07:38:01	07:38:01	07:38:01	07:38:01			07:38:01	07:38:01	07:38:01	07:38:01	07:38:08	07:38:08	07:38:08	07:38:08	07:38:08	07:38:08			07:38:09	07:38:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	07:38:09	07:38:09	07:38:09	07:38:09	07:38:09	07:38:09			07:38:09	07:38:09	07:38:09	07:38:09	07:38:15	07:38:15	07:38:15	07:38:15	07:38:15	07:38:15			07:38:16	07:38:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	07:38:16	07:38:16	07:38:16	07:38:16	07:38:16	07:38:16			07:38:16	07:38:16	07:38:16	07:38:16	07:38:22	07:38:22	07:38:22	07:38:22	07:38:22	07:38:22			07:38:23	07:38:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	07:38:23	07:38:23	07:38:23	07:38:23	07:38:23	07:38:23			07:38:23	07:38:23	07:38:23	07:38:23	07:38:29	07:38:29	07:38:29	07:38:29	07:38:29	07:38:29			07:38:30	07:38:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	07:38:30	07:38:30	07:38:30	07:38:30	07:38:30	07:38:30			07:38:30	07:38:30	07:38:30	07:38:30	07:38:36	07:38:36	07:38:36	07:38:36	07:38:36	07:38:36			07:38:37	07:38:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	07:38:37	07:38:37	07:38:37	07:38:37	07:38:37	07:38:37			07:38:37	07:38:37	07:38:37	07:38:37	07:38:43	07:38:43	07:38:43	07:38:43	07:38:43	07:38:43			07:38:44	07:38:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	07:38:44	07:38:44	07:38:44	07:38:44	07:38:44	07:38:44			07:38:44	07:38:44	07:38:44	07:38:44	07:38:50	07:38:50	07:38:50	07:38:50	07:38:50	07:38:50			07:38:51	07:38:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:51	07:38:58	07:38:58	07:38:58	07:38:58	07:38:58	07:38:58	07:38:58	07:38:58	07:38:58	07:38:58		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
