Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
11	06:08:15	06:08:15	06:08:15	06:08:15	06:08:15	06:08:15			06:08:15	06:08:15	06:08:15	06:08:15	06:08:21	06:08:21	06:08:21	06:08:21	06:08:21	06:08:21			06:08:21	06:08:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	06:08:21	06:08:21	06:08:21	06:08:21	06:08:21	06:08:21			06:08:21	06:08:21	06:08:21	06:08:21	06:08:28	06:08:28	06:08:28	06:08:28	06:08:28	06:08:28			06:08:28	06:08:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	06:08:28	06:08:28	06:08:28	06:08:28	06:08:28	06:08:28			06:08:28	06:08:28	06:08:28	06:08:28	06:08:35	06:08:35	06:08:35	06:08:35	06:08:35	06:08:35			06:08:35	06:08:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	06:08:35	06:08:35	06:08:35	06:08:35	06:08:35	06:08:35			06:08:35	06:08:35	06:08:35	06:08:35	06:08:42	06:08:42	06:08:42	06:08:42	06:08:42	06:08:42			06:08:42	06:08:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:08:42	06:08:42	06:08:42	06:08:42	06:08:42	06:08:42			06:08:42	06:08:42	06:08:42	06:08:42	06:08:48	06:08:48	06:08:48	06:08:48	06:08:48	06:08:48			06:08:49	06:08:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:08:49	06:08:49	06:08:49	06:08:49	06:08:49	06:08:49			06:08:49	06:08:49	06:08:49	06:08:49	06:08:55	06:08:55	06:08:55	06:08:55	06:08:55	06:08:55			06:08:56	06:08:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	06:08:56	06:08:56	06:08:56	06:08:56	06:08:56	06:08:56			06:08:56	06:08:56	06:08:56	06:08:56	06:09:02	06:09:02	06:09:02	06:09:02	06:09:02	06:09:02			06:09:03	06:09:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:09:03	06:09:03	06:09:03	06:09:03	06:09:03	06:09:03			06:09:03	06:09:03	06:09:03	06:09:03	06:09:10	06:09:10	06:09:10	06:09:10	06:09:10	06:09:10			06:09:10	06:09:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	06:09:10	06:09:10	06:09:10	06:09:10	06:09:10	06:09:10			06:09:10	06:09:10	06:09:10	06:09:10	06:09:16	06:09:16	06:09:16	06:09:16	06:09:16	06:09:16			06:09:17	06:09:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:17	06:09:24	06:09:24	06:09:24	06:09:24	06:09:24	06:09:24	06:09:24	06:09:24	06:09:24	06:09:24		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
